Zone Timestep,SURFACE 102:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 106:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 110:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 116:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2009-Jan-19 09:10:00,99.7966437751406,27.82147384270276,27.821484273706503,94.88012780840468
2009-Jan-19 09:20:00,117.46331024369469,32.608898924151056,32.60891108938103,105.91077926590135
2009-Jan-19 09:30:00,135.4575249673225,37.364841745409855,37.36485561908685,115.81918502691411
2009-Jan-19 09:40:00,184.17222709628751,41.03030970129319,41.03032480485807,146.09492090124863
2009-Jan-19 09:50:00,223.82574500378928,43.49083727975636,43.49085296993428,164.84287821508
2009-Jan-19 10:00:00,284.2694355439656,47.702727277786245,47.70274432620953,193.75177640502613
2009-Jan-19 10:10:00,330.738067878354,50.20561262643372,50.20563016206272,208.2179785128648
2009-Jan-19 10:20:00,379.11036318683693,52.775965772018594,52.77598377696077,219.68194362622808
2009-Jan-19 10:30:00,449.7741160577235,57.491323056019176,57.49134250920999,238.90146509465814
2009-Jan-19 10:40:00,462.99427426519657,60.065212337544665,60.06523260532367,227.10801223587376
2009-Jan-19 10:50:00,475.84790957889896,62.58682209481033,62.58684316467814,214.6089744990837
2009-Jan-19 11:00:00,487.61995926842485,64.94662954538433,64.94665135347344,201.1046086862904
2009-Jan-19 11:10:00,499.6256657413961,67.36248751244513,67.3625100995099,187.2269817187671
2009-Jan-19 11:20:00,511.1272470701366,69.72226824854445,69.72229160268938,172.6500225285385
2009-Jan-19 11:30:00,522.0820433917099,72.02430611115861,72.024330220455,157.38677279351884
2009-Jan-19 11:40:00,527.3252004902688,72.60389051677521,72.60391476392266,139.26505556550455
2009-Jan-19 11:50:00,531.97811565586,73.13382709896277,73.133851477827,120.8077188806633
2009-Jan-19 12:00:00,536.0307889237841,73.61489635209561,73.61492085736046,102.0377760518437
2009-Jan-19 12:10:00,539.471155337058,74.04715256411177,74.04717719089999,82.97805557238927
2009-Jan-19 12:20:00,542.2853950267214,85.2083371285157,74.42998619127798,74.42998619127798
2009-Jan-19 12:30:00,544.4579656819885,105.4420045452727,74.7620267550568,74.76202675505681
2009-Jan-19 12:40:00,539.392328604756,123.88205765855196,73.69498662716992,73.69498662716995
2009-Jan-19 12:50:00,533.7045511578358,141.96789595648067,72.57564744261595,72.57564744261596
2009-Jan-19 13:00:00,527.4165422685741,159.6779711028962,71.40487551951816,71.40487551951817
2009-Jan-19 13:10:00,520.5486926511717,176.99198250397117,70.1829013875619,70.18290138756191
2009-Jan-19 13:20:00,513.119819391889,193.8906175945434,68.9093132485208,68.9093132485208
2009-Jan-19 13:30:00,505.1468277664923,210.35517395121062,67.58301204536278,67.58301204536279
2009-Jan-19 13:40:00,482.08209600026146,219.8183436677074,64.42471686843824,64.42471686843825
2009-Jan-19 13:50:00,458.1206601432293,227.4006820165961,61.10766409708988,61.10766409708989
2009-Jan-19 14:00:00,434.05697997630415,233.42517352795716,57.75128685395349,57.7512868539535
2009-Jan-19 14:10:00,409.98189296542813,237.91993756271418,54.35992156278486,54.35992156278487
2009-Jan-19 14:20:00,385.9860787951292,240.92163228286293,50.937591760877254,50.93759176087727
2009-Jan-19 14:30:00,362.1611225045194,242.476792436087,47.48803916847982,47.48803916847983
2009-Jan-19 14:40:00,299.409053017665,215.48675398329488,41.650597649524194,41.65059764952421
2009-Jan-19 14:50:00,258.33324259560936,199.03229096040866,37.734287328535565,37.73428732853557
2009-Jan-19 15:00:00,218.8584591040654,180.10728376275318,33.879896012705956,33.87989601270596
2009-Jan-19 15:10:00,181.18109334568405,158.9350112655822,30.096839528550195,30.096839528550206
2009-Jan-19 15:20:00,129.9558362980183,121.43335813254382,25.408332882983988,25.408332882984
2009-Jan-19 15:30:00,97.36953863193762,96.45489426146997,21.87369033399861,21.873690333998617
2009-Jan-19 15:40:00,83.92098299794971,87.96973642465021,18.449878589736,18.449878589736002
2009-Jan-19 15:50:00,65.39326806273472,72.48346130762985,15.034381601728402,15.034381601728409
2009-Jan-19 16:00:00,48.11671717031621,56.342018092692776,11.639365890354632,11.639365890354636
2009-Jan-19 16:10:00,8.289262147951101,8.289258947746347,8.289262147951101,8.289262147951105
2009-Jan-19 16:20:00,4.7930136699852435,4.793011823180082,4.7930136699852435,4.793013669985246
2009-Jan-19 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-19 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 08:20:00,11.140318034326485,6.67170598366267,6.67170852763589,12.772690690487153
2009-Jan-20 08:30:00,11.089620815994424,8.153222011961233,8.153225134864485,11.880917492334316
2009-Jan-20 08:40:00,27.708845927961352,12.921913583456924,12.921918492634893,30.12778257104435
2009-Jan-20 08:50:00,55.90498069491003,18.095350921814177,18.095357798118222,59.14769577143691
2009-Jan-20 09:00:00,75.89544462942241,22.868481153634704,22.86848979488134,76.35439442747656
2009-Jan-20 09:10:00,92.31775040902045,27.615307138921885,27.615317521809793,88.17166968484347
2009-Jan-20 09:20:00,108.8205902502998,32.33326299945823,32.333275100158616,98.7006710655154
2009-Jan-20 09:30:00,125.59505205918933,37.017927441646435,37.017941234958926,108.17172148326229
2009-Jan-20 09:40:00,170.5130956184709,40.6846212855692,40.684636344543826,136.3555490887304
2009-Jan-20 09:50:00,205.32191621963366,43.138368425865444,43.138384112720516,152.6429224341364
2009-Jan-20 10:00:00,260.70762144816337,47.30065611539639,47.30067318983032,179.50056669329214
2009-Jan-20 10:10:00,301.47362042979404,49.79127372748077,49.79129134384837,191.99142607429602
2009-Jan-20 10:20:00,343.89832733023974,52.33813400277548,52.3381521445371,201.88465226982962
2009-Jan-20 10:30:00,387.715410951802,54.93485841306055,54.93487706649693,208.94021023373242
2009-Jan-20 10:40:00,431.20178149852995,58.07797957901722,58.0779993398217,213.12252902347078
2009-Jan-20 10:50:00,453.95293761541865,59.107993924606106,59.108013781443915,204.57817642200123
2009-Jan-20 11:00:00,476.1720004942876,60.03592263335898,60.03594253628391,194.1874329376456
2009-Jan-20 11:10:00,498.8572050870602,61.035915773413166,61.03593575855132,182.42849493655814
2009-Jan-20 11:20:00,521.3537502786114,62.01313918720922,62.01315924860154,169.00761517145085
2009-Jan-20 11:30:00,543.5774813449328,62.96447585180462,62.96449598513017,153.9141231014413
2009-Jan-20 11:40:00,511.0132495829283,65.63263158592879,65.6326531567521,130.97295907934202
2009-Jan-20 11:50:00,452.69090417266233,65.95189388582715,65.95191581050955,106.11581150653666
2009-Jan-20 12:00:00,419.586259152918,68.23762653598462,68.2376497805317,90.05805700762627
2009-Jan-20 12:10:00,386.0817251071738,70.40169488963012,70.40171941805927,76.90470940366987
2009-Jan-20 12:20:00,330.25139553495796,75.86804411927118,70.30007622626387,70.30007622626388
2009-Jan-20 12:30:00,297.85964574212295,86.06448155037708,71.93823864671667,71.93823864671668
2009-Jan-20 12:40:00,263.7440676692088,88.73852384728741,68.24406265474194,68.24406265474195
2009-Jan-20 12:50:00,230.1434191355798,88.85451266267164,64.44638548316178,64.4463854831618
2009-Jan-20 13:00:00,175.63563253247594,81.30065477259001,59.037099078713744,59.037099078713766
2009-Jan-20 13:10:00,143.42033462168928,75.76904248283645,55.109782674926656,55.109782674926684
2009-Jan-20 13:20:00,111.98468726087502,67.9868882280353,51.13226820264823,51.13226820264825
2009-Jan-20 13:30:00,65.9317968947092,52.675355844668516,46.467572562508174,46.46757256250821
2009-Jan-20 13:40:00,80.26966683064654,58.67332095260723,46.04827539805547,46.0482753980555
2009-Jan-20 13:50:00,109.01611840726648,72.42062711618205,46.3239274431998,46.323927443199814
2009-Jan-20 14:00:00,123.0148589920396,81.71578903566291,45.795269483606845,45.795269483606866
2009-Jan-20 14:10:00,136.9414427361749,92.45279182760486,45.19646839664708,45.1964683966471
2009-Jan-20 14:20:00,168.98111198756362,115.54717988558498,45.91227652294936,45.912276522949384
2009-Jan-20 14:30:00,182.28758099447688,130.00322557090223,45.12580849612903,45.125808496129046
2009-Jan-20 14:40:00,162.2917198993038,122.75342103217939,41.17965949027483,41.17965949027485
2009-Jan-20 14:50:00,142.84235744234394,114.37873993935399,37.20988081620939,37.209880816209406
2009-Jan-20 15:00:00,123.96126861319706,104.91805100417895,33.22176482909653,33.22176482909654
2009-Jan-20 15:10:00,90.88839882494318,81.65829201495436,28.155554832377565,28.155554832377575
2009-Jan-20 15:20:00,73.8407534768356,69.80965914934495,24.250714779547817,24.250714779547828
2009-Jan-20 15:30:00,57.319620691048044,56.892883650890084,20.353103478675738,20.353103478675752
2009-Jan-20 15:40:00,49.71961050469968,51.761417825726056,17.136484940164713,17.13648494016472
2009-Jan-20 15:50:00,38.489810409186255,41.97477542321759,13.918389195861248,13.918389195861256
2009-Jan-20 16:00:00,27.966730992064193,31.879998341460794,10.70701652686829,10.707016526868296
2009-Jan-20 16:10:00,7.516384417824236,7.516381528577695,7.516384417824236,7.51638441782424
2009-Jan-20 16:20:00,4.362533827377922,4.3625321384921145,4.362533827377922,4.362533827377924
2009-Jan-20 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-20 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 08:20:00,1.7024763711841926,1.7024757187266382,1.7024763711841926,1.7024763711841935
2009-Jan-21 08:30:00,2.0420487619072185,2.0420479793979487,2.0420487619072185,2.0420487619072194
2009-Jan-21 08:40:00,3.6717817619557636,3.6717803537119824,3.6717817619557636,3.6717817619557653
2009-Jan-21 08:50:00,5.307228431546447,5.307226394845339,5.307228431546447,5.3072284315464495
2009-Jan-21 09:00:00,6.946910976886718,6.946908309709698,6.946910976886718,6.9469109768867225
2009-Jan-21 09:10:00,8.590277886043452,8.59027458663476,8.590277886043452,8.590277886043458
2009-Jan-21 09:20:00,10.237077754780692,10.237073821504364,10.237077754780692,10.237077754780698
2009-Jan-21 09:30:00,11.887169220502045,11.887164651789494,11.887169220502045,11.887169220502052
2009-Jan-21 09:40:00,13.62802562571642,13.628020386256521,13.62802562571642,13.628025625716427
2009-Jan-21 09:50:00,15.372304330651037,15.372298418812912,15.372304330651037,15.372304330651046
2009-Jan-21 10:00:00,17.119924266919185,17.11991768111059,17.119924266919185,17.119924266919195
2009-Jan-21 10:10:00,18.870821459208134,18.87081419786731,18.870821459208134,18.870821459208145
2009-Jan-21 10:20:00,20.624946538796664,20.624938600385377,20.624946538796664,20.62494653879667
2009-Jan-21 10:30:00,22.382265061014337,22.38225644401077,22.382265061014337,22.382265061014348
2009-Jan-21 10:40:00,23.61218461028927,23.612175518368048,23.61218461028927,23.612184610289287
2009-Jan-21 10:50:00,24.843961106457886,24.84395153873409,24.843961106457886,24.843961106457904
2009-Jan-21 11:00:00,26.084225844493798,26.084215796922397,26.084225844493798,26.08422584449381
2009-Jan-21 11:10:00,27.319679957687473,27.31966943256095,27.319679957687473,27.319679957687487
2009-Jan-21 11:20:00,28.557029706743336,28.557018703158334,28.557029706743336,28.55702970674335
2009-Jan-21 11:30:00,29.796321006353967,29.79630952338525,29.796321006353967,29.79632100635398
2009-Jan-21 11:40:00,36.34766080582575,34.036973728162074,34.036986822289435,34.41442882684872
2009-Jan-21 11:50:00,43.74064179768643,38.14586778837252,38.145882430751904,38.8146622568293
2009-Jan-21 12:00:00,51.68212179406844,42.177779681561375,42.17779583544661,42.901384565577104
2009-Jan-21 12:10:00,60.22211465229706,46.12709460049634,46.12711222651736,46.59165390547635
2009-Jan-21 12:20:00,69.43076149530349,50.18315009687396,49.98654733837522,49.986547338375246
2009-Jan-21 12:30:00,79.40154547311711,55.11156975207224,53.74693405816913,53.74693405816916
2009-Jan-21 12:40:00,76.73283589897191,54.99353225894731,52.67414703004203,52.67414703004206
2009-Jan-21 12:50:00,74.26639938486971,54.75090186366731,51.57758515254751,51.57758515254754
2009-Jan-21 13:00:00,71.99069240620064,54.41382104933561,50.45895925938882,50.45895925938884
2009-Jan-21 13:10:00,69.90006170592697,54.01110577389484,49.319562019555335,49.319562019555356
2009-Jan-21 13:20:00,67.9947410595183,53.57186403454413,48.16028571252061,48.16028571252063
2009-Jan-21 13:30:00,66.28128734432522,53.127282266540874,46.981620075852945,46.981620075852966
2009-Jan-21 13:40:00,69.60440420906802,54.604756944999124,45.98911722201508,45.98911722201511
2009-Jan-21 13:50:00,72.394726977072,56.325526996795745,45.044067303428506,45.04406730342853
2009-Jan-21 14:00:00,75.88047368007959,58.708586924277,43.99584478163282,43.99584478163284
2009-Jan-21 14:10:00,79.50331030597307,61.64204504051215,42.91379532725074,42.91379532725076
2009-Jan-21 14:20:00,97.97719210894758,73.74486651138027,42.45407243841622,42.45407243841625
2009-Jan-21 14:30:00,102.14947670969764,78.8545393428485,41.2764325013092,41.27643250130922
2009-Jan-21 14:40:00,88.83333781501308,71.98469345814816,37.3089561920184,37.308956192018414
2009-Jan-21 14:50:00,75.83192013361358,64.38967473420296,33.304263141743604,33.30426314174362
2009-Jan-21 15:00:00,52.75974085627287,47.74366175278004,28.614440854776003,28.614440854776017
2009-Jan-21 15:10:00,41.71597285706339,39.24300517065822,24.570696243162242,24.570696243162253
2009-Jan-21 15:20:00,30.868674726254543,30.063320406569428,20.510407182030217,20.510407182030228
2009-Jan-21 15:30:00,20.1771739749516,20.13939186109547,16.43227499266437,16.432274992664382
2009-Jan-21 15:40:00,17.148066889675427,17.360189636587027,13.878203307631797,13.878203307631804
2009-Jan-21 15:50:00,13.643013418055691,13.97973518875014,11.319585710318535,11.31958571031854
2009-Jan-21 16:00:00,10.138708816026297,10.457008194950944,8.759955108034271,8.759955108034276
2009-Jan-21 16:10:00,6.673293495336621,6.8247981703721,6.205150851716743,6.205150851716747
2009-Jan-21 16:20:00,3.622945141580096,3.6229437486667297,3.622945141580096,3.6229451415800984
2009-Jan-21 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-21 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-21 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-21 23:10:00,0.0,0.0,0.0,0.0
