Time,THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CO-WORKING::Des Sens Cool Load [W],THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CO-WORKING::Des Cool Mass Flow [kg/s],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CORRIDOR::Des Sens Cool Load [W],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CORRIDOR::Des Cool Mass Flow [kg/s],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ELEVATOR::Des Sens Cool Load [W],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ELEVATOR::Des Cool Mass Flow [kg/s],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ENTRANCE::Des Sens Cool Load [W],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ENTRANCE::Des Cool Mass Flow [kg/s],THERMAL LAB NORTH::Des Heat Load [W],THERMAL LAB NORTH::Des Sens Cool Load [W],THERMAL LAB NORTH::Des Heat Mass Flow [kg/s],THERMAL LAB NORTH::Des Cool Mass Flow [kg/s],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL LAB SOUTH::Des Sens Cool Load [W],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL LAB SOUTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM NORTH::Des Sens Cool Load [W],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM NORTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM SOUTH::Des Sens Cool Load [W],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 1::Des Sens Cool Load [W],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 1::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 2::Des Sens Cool Load [W],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 2::Des Cool Mass Flow [kg/s],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM M::Des Sens Cool Load [W],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM M::Des Cool Mass Flow [kg/s],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM W::Des Sens Cool Load [W],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM W::Des Cool Mass Flow [kg/s],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL SPACE 01::Des Sens Cool Load [W],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL SPACE 01::Des Cool Mass Flow [kg/s],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL STAIRWAY::Des Sens Cool Load [W],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL STAIRWAY::Des Cool Mass Flow [kg/s]
17:20:00,1.644825E+04,0.000000E+00,8.489630E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489114E-01,0.000000E+00,1.425325E+04,0.000000E+00,7.356700E-01,0.000000E+00,1.728073E+04,0.000000E+00,8.919309E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592210E+04,0.000000E+00,8.218063E-01,0.000000E+00,1.493476E+04,0.000000E+00,7.708455E-01,0.000000E+00,1.494472E+04,0.000000E+00,7.713594E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618158E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361058E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488464E-01,0.000000E+00,1.482630E+04,0.000000E+00,7.652474E-01,0.000000E+00,1.463142E+04,0.000000E+00,7.551887E-01,0.000000E+00
17:30:00,1.644824E+04,0.000000E+00,8.489626E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489113E-01,0.000000E+00,1.425325E+04,0.000000E+00,7.356700E-01,0.000000E+00,1.728062E+04,0.000000E+00,8.919249E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592210E+04,0.000000E+00,8.218061E-01,0.000000E+00,1.493470E+04,0.000000E+00,7.708425E-01,0.000000E+00,1.494472E+04,0.000000E+00,7.713593E-01,0.000000E+00,1.475981E+04,0.000000E+00,7.618158E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361058E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488464E-01,0.000000E+00,1.482630E+04,0.000000E+00,7.652473E-01,0.000000E+00,1.463142E+04,0.000000E+00,7.551886E-01,0.000000E+00
17:40:00,1.644824E+04,0.000000E+00,8.489622E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489113E-01,0.000000E+00,1.425325E+04,0.000000E+00,7.356699E-01,0.000000E+00,1.728050E+04,0.000000E+00,8.919191E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592209E+04,0.000000E+00,8.218058E-01,0.000000E+00,1.493465E+04,0.000000E+00,7.708395E-01,0.000000E+00,1.494471E+04,0.000000E+00,7.713591E-01,0.000000E+00,1.475981E+04,0.000000E+00,7.618157E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361058E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488464E-01,0.000000E+00,1.482630E+04,0.000000E+00,7.652472E-01,0.000000E+00,1.463141E+04,0.000000E+00,7.551885E-01,0.000000E+00
17:50:00,1.644823E+04,0.000000E+00,8.489619E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489112E-01,0.000000E+00,1.425325E+04,0.000000E+00,7.356698E-01,0.000000E+00,1.728040E+04,0.000000E+00,8.919137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592209E+04,0.000000E+00,8.218056E-01,0.000000E+00,1.493459E+04,0.000000E+00,7.708367E-01,0.000000E+00,1.494471E+04,0.000000E+00,7.713590E-01,0.000000E+00,1.475981E+04,0.000000E+00,7.618157E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361058E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488463E-01,0.000000E+00,1.482630E+04,0.000000E+00,7.652471E-01,0.000000E+00,1.463141E+04,0.000000E+00,7.551884E-01,0.000000E+00
18:00:00,1.644822E+04,0.000000E+00,8.489615E-01,0.000000E+00,1.450979E+04,0.000000E+00,7.489111E-01,0.000000E+00,1.425325E+04,0.000000E+00,7.356698E-01,0.000000E+00,1.728030E+04,0.000000E+00,8.919085E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592209E+04,0.000000E+00,8.218054E-01,0.000000E+00,1.493454E+04,0.000000E+00,7.708341E-01,0.000000E+00,1.494471E+04,0.000000E+00,7.713589E-01,0.000000E+00,1.475981E+04,0.000000E+00,7.618156E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361058E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488463E-01,0.000000E+00,1.482629E+04,0.000000E+00,7.652470E-01,0.000000E+00,1.463141E+04,0.000000E+00,7.551883E-01,0.000000E+00
18:10:00,1.661453E+04,0.000000E+00,8.575454E-01,0.000000E+00,1.453680E+04,0.000000E+00,7.503049E-01,0.000000E+00,1.426094E+04,0.000000E+00,7.360667E-01,0.000000E+00,1.752046E+04,0.000000E+00,9.043044E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.605257E+04,0.000000E+00,8.285405E-01,0.000000E+00,1.497938E+04,0.000000E+00,7.731483E-01,0.000000E+00,1.499383E+04,0.000000E+00,7.738941E-01,0.000000E+00,1.480142E+04,0.000000E+00,7.639632E-01,0.000000E+00,1.478262E+04,0.000000E+00,7.629930E-01,0.000000E+00,1.427043E+04,0.000000E+00,7.365568E-01,0.000000E+00,1.454066E+04,0.000000E+00,7.505044E-01,0.000000E+00,1.487211E+04,0.000000E+00,7.676118E-01,0.000000E+00,1.466957E+04,0.000000E+00,7.571581E-01,0.000000E+00
18:20:00,1.678084E+04,0.000000E+00,8.661293E-01,0.000000E+00,1.456380E+04,0.000000E+00,7.516987E-01,0.000000E+00,1.426863E+04,0.000000E+00,7.364637E-01,0.000000E+00,1.776064E+04,0.000000E+00,9.167007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.618306E+04,0.000000E+00,8.352756E-01,0.000000E+00,1.502422E+04,0.000000E+00,7.754627E-01,0.000000E+00,1.504295E+04,0.000000E+00,7.764294E-01,0.000000E+00,1.484303E+04,0.000000E+00,7.661109E-01,0.000000E+00,1.482352E+04,0.000000E+00,7.651039E-01,0.000000E+00,1.427917E+04,0.000000E+00,7.370078E-01,0.000000E+00,1.457279E+04,0.000000E+00,7.521624E-01,0.000000E+00,1.491793E+04,0.000000E+00,7.699766E-01,0.000000E+00,1.470774E+04,0.000000E+00,7.591279E-01,0.000000E+00
18:30:00,1.694715E+04,0.000000E+00,8.747132E-01,0.000000E+00,1.459081E+04,0.000000E+00,7.530925E-01,0.000000E+00,1.427632E+04,0.000000E+00,7.368607E-01,0.000000E+00,1.800086E+04,0.000000E+00,9.290998E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.631355E+04,0.000000E+00,8.420107E-01,0.000000E+00,1.506908E+04,0.000000E+00,7.777781E-01,0.000000E+00,1.509206E+04,0.000000E+00,7.789646E-01,0.000000E+00,1.488464E+04,0.000000E+00,7.682585E-01,0.000000E+00,1.486442E+04,0.000000E+00,7.672148E-01,0.000000E+00,1.428791E+04,0.000000E+00,7.374589E-01,0.000000E+00,1.460491E+04,0.000000E+00,7.538204E-01,0.000000E+00,1.496374E+04,0.000000E+00,7.723414E-01,0.000000E+00,1.474590E+04,0.000000E+00,7.610977E-01,0.000000E+00
18:40:00,1.711346E+04,0.000000E+00,8.832972E-01,0.000000E+00,1.461781E+04,0.000000E+00,7.544863E-01,0.000000E+00,1.428401E+04,0.000000E+00,7.372577E-01,0.000000E+00,1.824125E+04,0.000000E+00,9.415074E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.644404E+04,0.000000E+00,8.487458E-01,0.000000E+00,1.511401E+04,0.000000E+00,7.800971E-01,0.000000E+00,1.514118E+04,0.000000E+00,7.814998E-01,0.000000E+00,1.492625E+04,0.000000E+00,7.704061E-01,0.000000E+00,1.490532E+04,0.000000E+00,7.693257E-01,0.000000E+00,1.429665E+04,0.000000E+00,7.379099E-01,0.000000E+00,1.463703E+04,0.000000E+00,7.554785E-01,0.000000E+00,1.500956E+04,0.000000E+00,7.747062E-01,0.000000E+00,1.478407E+04,0.000000E+00,7.630676E-01,0.000000E+00
18:50:00,1.727977E+04,0.000000E+00,8.918811E-01,0.000000E+00,1.464482E+04,0.000000E+00,7.558802E-01,0.000000E+00,1.429171E+04,0.000000E+00,7.376547E-01,0.000000E+00,1.848192E+04,0.000000E+00,9.539290E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.657453E+04,0.000000E+00,8.554810E-01,0.000000E+00,1.515906E+04,0.000000E+00,7.824226E-01,0.000000E+00,1.519030E+04,0.000000E+00,7.840350E-01,0.000000E+00,1.496786E+04,0.000000E+00,7.725537E-01,0.000000E+00,1.494621E+04,0.000000E+00,7.714366E-01,0.000000E+00,1.430539E+04,0.000000E+00,7.383610E-01,0.000000E+00,1.466916E+04,0.000000E+00,7.571365E-01,0.000000E+00,1.505538E+04,0.000000E+00,7.770710E-01,0.000000E+00,1.482223E+04,0.000000E+00,7.650374E-01,0.000000E+00
19:00:00,1.744608E+04,0.000000E+00,9.004651E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572740E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380517E-01,0.000000E+00,1.872294E+04,0.000000E+00,9.663693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670502E+04,0.000000E+00,8.622161E-01,0.000000E+00,1.520429E+04,0.000000E+00,7.847570E-01,0.000000E+00,1.523942E+04,0.000000E+00,7.865703E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747013E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510120E+04,0.000000E+00,7.794358E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670073E-01,0.000000E+00
19:10:00,1.744608E+04,0.000000E+00,9.004649E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572739E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380517E-01,0.000000E+00,1.872412E+04,0.000000E+00,9.664300E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670502E+04,0.000000E+00,8.622160E-01,0.000000E+00,1.520484E+04,0.000000E+00,7.847852E-01,0.000000E+00,1.523942E+04,0.000000E+00,7.865702E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747013E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510119E+04,0.000000E+00,7.794358E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670072E-01,0.000000E+00
19:20:00,1.744608E+04,0.000000E+00,9.004649E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572739E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380517E-01,0.000000E+00,1.872573E+04,0.000000E+00,9.665134E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670502E+04,0.000000E+00,8.622160E-01,0.000000E+00,1.520560E+04,0.000000E+00,7.848248E-01,0.000000E+00,1.523942E+04,0.000000E+00,7.865702E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747013E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510119E+04,0.000000E+00,7.794358E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670072E-01,0.000000E+00
19:30:00,1.744608E+04,0.000000E+00,9.004651E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572740E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380517E-01,0.000000E+00,1.872774E+04,0.000000E+00,9.666172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670502E+04,0.000000E+00,8.622161E-01,0.000000E+00,1.520658E+04,0.000000E+00,7.848752E-01,0.000000E+00,1.523942E+04,0.000000E+00,7.865703E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747013E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510119E+04,0.000000E+00,7.794358E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670072E-01,0.000000E+00
19:40:00,1.744609E+04,0.000000E+00,9.004655E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572740E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380517E-01,0.000000E+00,1.873005E+04,0.000000E+00,9.667361E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670503E+04,0.000000E+00,8.622164E-01,0.000000E+00,1.520772E+04,0.000000E+00,7.849340E-01,0.000000E+00,1.523942E+04,0.000000E+00,7.865704E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747013E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510120E+04,0.000000E+00,7.794359E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670072E-01,0.000000E+00
19:50:00,1.744610E+04,0.000000E+00,9.004662E-01,0.000000E+00,1.467182E+04,0.000000E+00,7.572741E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380518E-01,0.000000E+00,1.873253E+04,0.000000E+00,9.668641E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670504E+04,0.000000E+00,8.622168E-01,0.000000E+00,1.520896E+04,0.000000E+00,7.849982E-01,0.000000E+00,1.523943E+04,0.000000E+00,7.865706E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747014E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510120E+04,0.000000E+00,7.794360E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670074E-01,0.000000E+00
20:00:00,1.744612E+04,0.000000E+00,9.004673E-01,0.000000E+00,1.467183E+04,0.000000E+00,7.572743E-01,0.000000E+00,1.429940E+04,0.000000E+00,7.380519E-01,0.000000E+00,1.873508E+04,0.000000E+00,9.669958E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670505E+04,0.000000E+00,8.622175E-01,0.000000E+00,1.521026E+04,0.000000E+00,7.850652E-01,0.000000E+00,1.523944E+04,0.000000E+00,7.865710E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747014E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510120E+04,0.000000E+00,7.794363E-01,0.000000E+00,1.486040E+04,0.000000E+00,7.670076E-01,0.000000E+00
20:10:00,1.744615E+04,0.000000E+00,9.004687E-01,0.000000E+00,1.467183E+04,0.000000E+00,7.572745E-01,0.000000E+00,1.429941E+04,0.000000E+00,7.380521E-01,0.000000E+00,1.873764E+04,0.000000E+00,9.671279E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670507E+04,0.000000E+00,8.622184E-01,0.000000E+00,1.521157E+04,0.000000E+00,7.851329E-01,0.000000E+00,1.523944E+04,0.000000E+00,7.865714E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747015E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388119E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510121E+04,0.000000E+00,7.794366E-01,0.000000E+00,1.486041E+04,0.000000E+00,7.670078E-01,0.000000E+00
20:20:00,1.744618E+04,0.000000E+00,9.004705E-01,0.000000E+00,1.467183E+04,0.000000E+00,7.572747E-01,0.000000E+00,1.429941E+04,0.000000E+00,7.380524E-01,0.000000E+00,1.874016E+04,0.000000E+00,9.672578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670509E+04,0.000000E+00,8.622195E-01,0.000000E+00,1.521287E+04,0.000000E+00,7.852000E-01,0.000000E+00,1.523945E+04,0.000000E+00,7.865719E-01,0.000000E+00,1.500947E+04,0.000000E+00,7.747016E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388119E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510122E+04,0.000000E+00,7.794370E-01,0.000000E+00,1.486042E+04,0.000000E+00,7.670082E-01,0.000000E+00
20:30:00,1.744623E+04,0.000000E+00,9.004726E-01,0.000000E+00,1.467184E+04,0.000000E+00,7.572750E-01,0.000000E+00,1.429942E+04,0.000000E+00,7.380526E-01,0.000000E+00,1.874260E+04,0.000000E+00,9.673842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670511E+04,0.000000E+00,8.622208E-01,0.000000E+00,1.521415E+04,0.000000E+00,7.852657E-01,0.000000E+00,1.523947E+04,0.000000E+00,7.865725E-01,0.000000E+00,1.500948E+04,0.000000E+00,7.747018E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388119E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510123E+04,0.000000E+00,7.794374E-01,0.000000E+00,1.486042E+04,0.000000E+00,7.670086E-01,0.000000E+00
20:40:00,1.744627E+04,0.000000E+00,9.004750E-01,0.000000E+00,1.467185E+04,0.000000E+00,7.572753E-01,0.000000E+00,1.429942E+04,0.000000E+00,7.380530E-01,0.000000E+00,1.874496E+04,0.000000E+00,9.675056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670514E+04,0.000000E+00,8.622223E-01,0.000000E+00,1.521537E+04,0.000000E+00,7.853291E-01,0.000000E+00,1.523948E+04,0.000000E+00,7.865732E-01,0.000000E+00,1.500948E+04,0.000000E+00,7.747020E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388119E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510124E+04,0.000000E+00,7.794379E-01,0.000000E+00,1.486043E+04,0.000000E+00,7.670091E-01,0.000000E+00
20:50:00,1.744632E+04,0.000000E+00,9.004776E-01,0.000000E+00,1.467185E+04,0.000000E+00,7.572756E-01,0.000000E+00,1.429943E+04,0.000000E+00,7.380533E-01,0.000000E+00,1.874720E+04,0.000000E+00,9.676216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670517E+04,0.000000E+00,8.622239E-01,0.000000E+00,1.521655E+04,0.000000E+00,7.853899E-01,0.000000E+00,1.523949E+04,0.000000E+00,7.865740E-01,0.000000E+00,1.500948E+04,0.000000E+00,7.747022E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388119E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510125E+04,0.000000E+00,7.794385E-01,0.000000E+00,1.486044E+04,0.000000E+00,7.670097E-01,0.000000E+00
21:00:00,1.744638E+04,0.000000E+00,9.004805E-01,0.000000E+00,1.467186E+04,0.000000E+00,7.572760E-01,0.000000E+00,1.429944E+04,0.000000E+00,7.380537E-01,0.000000E+00,1.874934E+04,0.000000E+00,9.677317E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670521E+04,0.000000E+00,8.622256E-01,0.000000E+00,1.521768E+04,0.000000E+00,7.854480E-01,0.000000E+00,1.523951E+04,0.000000E+00,7.865748E-01,0.000000E+00,1.500949E+04,0.000000E+00,7.747024E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735474E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510126E+04,0.000000E+00,7.794391E-01,0.000000E+00,1.486046E+04,0.000000E+00,7.670103E-01,0.000000E+00
21:10:00,1.744644E+04,0.000000E+00,9.004835E-01,0.000000E+00,1.467187E+04,0.000000E+00,7.572764E-01,0.000000E+00,1.429944E+04,0.000000E+00,7.380541E-01,0.000000E+00,1.875136E+04,0.000000E+00,9.678361E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670524E+04,0.000000E+00,8.622275E-01,0.000000E+00,1.521875E+04,0.000000E+00,7.855031E-01,0.000000E+00,1.523953E+04,0.000000E+00,7.865756E-01,0.000000E+00,1.500949E+04,0.000000E+00,7.747026E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510127E+04,0.000000E+00,7.794398E-01,0.000000E+00,1.486047E+04,0.000000E+00,7.670110E-01,0.000000E+00
21:20:00,1.744650E+04,0.000000E+00,9.004866E-01,0.000000E+00,1.467187E+04,0.000000E+00,7.572768E-01,0.000000E+00,1.429945E+04,0.000000E+00,7.380546E-01,0.000000E+00,1.875327E+04,0.000000E+00,9.679345E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.670528E+04,0.000000E+00,8.622294E-01,0.000000E+00,1.521976E+04,0.000000E+00,7.855553E-01,0.000000E+00,1.523954E+04,0.000000E+00,7.865765E-01,0.000000E+00,1.500950E+04,0.000000E+00,7.747029E-01,0.000000E+00,1.498711E+04,0.000000E+00,7.735475E-01,0.000000E+00,1.431413E+04,0.000000E+00,7.388120E-01,0.000000E+00,1.470128E+04,0.000000E+00,7.587945E-01,0.000000E+00,1.510129E+04,0.000000E+00,7.794405E-01,0.000000E+00,1.486048E+04,0.000000E+00,7.670116E-01,0.000000E+00
